skill,course_name,course_type,difficulty_level,duration,avg_rating,num_ratings,is_free,is_coursera_plus,partners,course_url
Environmental Engineering,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Plant Operations and Management,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Waste Minimization,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Chemical Engineering,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Risk Analysis,"Utilities, Safety & Environmental Care in Oil & Gas Industry",COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.666666666666667,54,false,true,L&T EduTech,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry
Amazon Web Services,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
AWS Identity and Access Management (IAM),Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Cloud Computing Architecture,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Amazon Elastic Compute Cloud,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Cloud Infrastructure,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Cloud Security,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Cloud Services,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Amazon S3,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Cloud Computing,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Infrastructure As A Service (IaaS),Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Scalability,Exam Prep: AWS Certified Cloud Practitioner Foundations,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.621621621621622,111,false,true,Amazon Web Services,https://www.coursera.org/learn/cloud-practitioner-exam-prep
Neurology,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Creativity,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Anatomy,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Critical Thinking,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Culture,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Mindfulness,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Liberal Arts,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Physiology,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Research,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Psychology,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Social Sciences,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Ethical Standards And Conduct,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Human Learning,Libertarian Free Will,SPECIALIZATION,BEGINNER,ONE_TO_THREE_MONTHS,4.770833333333333,24,false,true,Dartmouth College,https://www.coursera.org/specializations/libertarian-free-will
Clinical Data Management,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Electronic Data Capture (EDC),Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Management,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Collection,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Case Report Forms,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Sharing,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Health Informatics,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Strategy,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Quality,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Good Clinical Practices (GCP),Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Sampling (Statistics),Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Integrity,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Data Validation,Data Management for Clinical Research,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.742449203734212,1821,true,true,Vanderbilt University,https://www.coursera.org/learn/clinical-data-management
Responsible AI,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
HR Tech,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Human Resources Management and Planning,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Human Resources,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Generative AI,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Workforce Planning,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Human Resource Strategy,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Data Ethics,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Artificial Intelligence,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
LLM Application,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Data-Driven Decision-Making,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Employee Engagement,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Recruitment,Generative AI: Advance Your Human Resources (HR) Career,COURSE,INTERMEDIATE,ONE_TO_FOUR_WEEKS,4.68141592920354,113,false,true,SkillUp,https://www.coursera.org/learn/generative-ai-advance-your-human-resources
Identity and Access Management,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Single Sign-On (SSO),CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
User Provisioning,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
User Accounts,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Security Assertion Markup Language (SAML),CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Authorization (Computing),CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Authentications,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Role-Based Access Control (RBAC),CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
OAuth,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Public Key Infrastructure,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Multi-Factor Authentication,CISSP Domain 5: Identity and Access Management (IAM),COURSE,ADVANCED,ONE_TO_FOUR_WEEKS,4,3,false,true,Infosec,https://www.coursera.org/learn/cissp-domain-5-iam
Non-Verbal Communication,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Verbal Communication Skills,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Patient Communication,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Storytelling,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Public Speaking,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Communication,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Health Education,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Communication Strategies,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Interpersonal Communications,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Concision,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Persuasive Communication,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Critical Thinking,Foundational Skills for Communicating About Health,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.661417322834645,127,false,true,University of Michigan,https://www.coursera.org/learn/foundational-skills-communicating-health
Generative AI Agents,AI-Assisted Programming,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,1,1,false,true,JetBrains,https://www.coursera.org/learn/ai-assisted-programming
Large Language Modeling,AI-Assisted Programming,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,1,1,false,true,JetBrains,https://www.coursera.org/learn/ai-assisted-programming
